"Status","Time(Seconds)","Position(Degrees)","Torque(Newton-Meters)","Speed(deg/sec)"
"0001","6.460","87.500","4.033","31.750"
"0001","6.470","87.813","5.414","27.188"
"0001","6.480","88.063","7.766","19.625"
"0001","6.490","88.250","9.368","13.938"
"0001","6.500","88.313","10.990","7.500"
"0001","6.510","88.375","12.590","0.250"
"0001","6.520","88.313","14.949","-12.313"
"0001","6.530","88.125","16.501","-21.313"
"0001","6.540","87.938","18.589","-28.813"
"0001","6.550","87.625","21.503","-34.375"
"0001","6.560","87.125","26.506","-41.063"
"0001","6.570","86.750","30.347","-44.688"
"0001","6.580","86.375","34.189","-47.500"
"0001","6.590","85.688","39.132","-50.625"
"0001","6.600","85.250","41.441","-52.313"
"0001","6.610","84.750","43.133","-53.688"
"0001","6.620","84.313","44.680","-54.875"
"0001","6.630","83.563","47.352","-56.313"
"0001","6.640","83.063","49.559","-57.063"
"0001","6.650","82.563","52.167","-57.625"
"0001","6.660","82.063","55.067","-58.125"
"0001","6.670","81.250","59.046","-58.688"
"0001","6.680","80.750","61.117","-58.875"
"0001","6.690","80.250","62.697","-59.125"
"0001","6.700","79.438","64.416","-59.313"
"0001","6.710","78.938","65.570","-59.438"
"0001","6.720","78.375","67.025","-59.625"
"0001","6.730","77.875","68.805","-59.750"
"0001","6.740","77.063","71.731","-59.938"
"0001","6.750","76.563","73.511","-60.000"
"0001","6.760","76.000","74.875","-59.938"
"0001","6.770","75.500","75.693","-59.938"
"0001","6.780","74.688","76.269","-60.000"
"0001","6.790","74.188","76.751","-60.000"
"0001","6.800","73.625","77.689","-60.063"
"0001","6.810","72.875","79.954","-60.188"
"0001","6.820","72.313","81.876","-60.000"
"0001","6.830","71.813","83.498","-60.063"
"0001","6.840","71.250","84.502","-60.000"
"0001","6.850","70.500","84.976","-59.813"
"0001","6.860","69.938","84.907","-60.000"
"0001","6.870","69.438","84.894","-60.000"
"0001","6.880","68.875","85.540","-60.000"
"0001","6.890","68.063","87.475","-60.125"
"0001","6.900","67.563","89.050","-60.125"
"0001","6.910","67.000","90.477","-60.063"
"0001","6.920","66.250","91.909","-60.063"
"0001","6.930","65.688","92.352","-59.938"
"0001","6.940","65.188","92.538","-60.063"
"0001","6.950","64.625","92.801","-60.188"
"0001","6.960","63.875","94.052","-60.188"
"0001","6.970","63.313","95.566","-60.250"
"0001","6.980","62.813","97.339","-60.313"
"0001","6.990","62.250","99.143","-60.000"
"0001","7.000","61.500","100.683","-59.938"
"0001","7.010","60.938","100.809","-59.875"
"0001","7.020","60.438","100.634","-59.813"
"0001","7.030","59.625","100.459","-60.063"
"0001","7.040","59.125","100.887","-60.063"
"0001","7.050","58.563","101.928","-60.000"
"0001","7.060","58.063","103.206","-60.063"
"0001","7.070","57.250","104.727","-60.000"
"0001","7.080","56.688","105.297","-59.938"
"0001","7.090","56.188","105.365","-59.938"
"0001","7.100","55.688","105.008","-59.938"
"0001","7.110","54.875","104.290","-59.938"
"0001","7.120","54.313","103.985","-60.000"
"0001","7.130","53.813","104.074","-60.063"
"0001","7.140","53.000","104.986","-60.063"
"0001","7.150","52.500","105.723","-60.000"
"0001","7.160","51.938","106.131","-59.750"
"0001","7.170","51.438","105.837","-59.688"
"0001","7.180","50.625","104.085","-59.688"
"0001","7.190","50.125","102.694","-59.688"
"0001","7.200","49.625","101.348","-59.813"
"0001","7.210","49.063","100.456","-59.875"
"0001","7.220","48.313","100.123","-59.750"
"0001","7.230","47.750","100.013","-59.750"
"0001","7.240","47.250","99.537","-59.688"
"0001","7.250","46.438","98.068","-59.625"
"0001","7.260","45.938","96.517","-59.750"
"0001","7.270","45.375","94.771","-59.750"
"0001","7.280","44.875","93.152","-59.750"
"0001","7.290","44.063","91.344","-59.875"
"0001","7.300","43.563","90.641","-59.875"
"0001","7.310","43.000","90.301","-59.875"
"0001","7.320","42.500","89.932","-59.813"
"0001","7.330","41.688","88.702","-59.625"
"0001","7.340","41.188","87.347","-59.563"
"0001","7.350","40.625","85.663","-59.688"
"0001","7.360","39.875","83.126","-59.688"
"0001","7.370","39.313","81.641","-59.688"
"0001","7.380","38.813","80.530","-59.750"
"0001","7.390","38.313","79.731","-59.625"
"0001","7.400","37.500","78.583","-59.625"
"0001","7.410","37.000","77.536","-59.688"
"0001","7.420","36.438","76.406","-59.688"
"0001","7.430","35.938","75.023","-59.688"
"0001","7.440","35.125","72.573","-59.688"
"0001","7.450","34.625","71.032","-59.750"
"0001","7.460","34.063","69.697","-59.750"
"0001","7.470","33.313","68.111","-59.750"
"0001","7.480","32.750","67.356","-59.750"
"0001","7.490","32.250","66.617","-59.750"
"0001","7.500","31.688","65.682","-59.688"
"0001","7.510","30.938","63.777","-59.625"
"0001","7.520","30.375","62.192","-59.625"
"0001","7.530","29.875","60.578","-59.688"
"0001","7.540","29.313","59.169","-59.688"
"0001","7.550","28.563","57.820","-59.813"
"0001","7.560","28.000","57.304","-59.750"
"0001","7.570","27.500","56.694","-59.688"
"0001","7.580","26.688","55.301","-59.750"
"0001","7.590","26.188","54.264","-59.750"
"0001","7.600","25.688","53.092","-59.688"
"0001","7.610","25.125","51.790","-59.750"
"0001","7.620","24.375","49.850","-59.688"
"0001","7.630","23.813","48.636","-59.750"
"0001","7.640","23.313","47.550","-59.750"
"0001","7.650","22.750","46.669","-59.750"
"0001","7.660","22.000","45.508","-59.688"
"0001","7.670","21.438","44.536","-59.688"
"0001","7.680","20.938","43.380","-59.688"
"0001","7.690","20.125","41.257","-59.625"
"0001","7.700","19.625","39.831","-59.688"
"0001","7.710","19.063","38.475","-59.688"
"0001","7.720","18.563","37.339","-59.688"
"0001","7.730","17.750","35.815","-59.625"
"0001","7.740","17.250","34.654","-59.625"
"0001","7.750","16.750","33.313","-59.563"
"0001","7.760","16.188","31.863","-59.563"
"0001","7.770","15.438","29.459","-59.500"
"0001","7.780","14.875","27.761","-59.500"
"0001","7.790","14.375","26.059","-59.500"
"0001","7.800","13.563","23.452","-59.500"
"0001","7.810","13.063","21.749","-59.500"
"0001","7.820","12.500","20.047","-59.438"
"0001","7.830","12.000","18.410","-59.500"
"0001","7.840","11.188","16.200","-59.625"
"0001","7.850","10.688","14.963","-59.563"
"0001","7.860","10.188","13.345","-59.125"
"0001","7.870","9.625","10.833","-57.688"
"0001","7.880","8.938","8.308","-54.313"
"0001","7.890","8.438","6.343","-51.063"
"0001","7.900","8.000","4.397","-46.875"
"0001","7.910","7.438","1.988","-39.250"
"0001","7.920","7.125","0.416","-33.250"
"0001","7.930","6.875","1.045","-26.813"
"0001","7.940","6.625","2.485","-20.250"
"0001","7.950","6.438","4.193","-9.563"
"0001","7.960","6.438","5.215","-1.563"
"0001","7.970","6.438","6.148","7.063"
"0001","7.980","6.563","7.062","16.438"
"0001","7.990","6.875","8.445","31.688"
"0001","8.000","7.188","9.518","42.625"
"0001","8.010","7.625","10.794","54.250"
"0001","8.020","8.438","12.457","73.000"
"0001","8.030","9.188","13.321","86.375"
"0001","8.040","10.000","13.632","100.250"
"0001","8.050","10.938","13.971","114.313"
"0001","8.060","12.563","15.692","132.250"
"0001","8.070","13.750","17.825","140.625"
"0001","8.080","15.063","20.079","147.500"
"0001","8.090","16.375","21.959","153.500"
"0001","8.100","18.438","24.727","160.313"
"0001","8.110","19.875","26.115","163.750"
"0001","8.120","21.375","26.691","166.500"
"0001","8.130","23.563","27.117","169.813"
"0001","8.140","25.063","27.218","171.688"
"0001","8.150","26.563","27.014","173.125"
"0001","8.160","28.125","26.843","174.313"
"0001","8.170","30.438","27.251","176.000"
"0001","8.180","32.000","27.851","176.625"
"0001","8.190","33.563","28.612","177.188"
"0001","8.200","35.125","29.090","177.688"
"0001","8.210","37.438","28.914","178.063"
"0001","8.220","39.000","28.695","178.438"
"0001","8.230","40.625","28.443","178.813"
"0001","8.240","42.938","28.718","179.063"
"0001","8.250","44.563","29.014","179.250"
"0001","8.260","46.125","28.863","179.250"
"0001","8.270","47.688","28.406","179.250"
"0001","8.280","50.063","27.521","179.500"
"0005","8.290","51.625","27.209","179.563"
"0005","8.300","53.250","27.131","179.500"
"0005","8.310","54.813","27.361","178.500"
"0005","8.320","57.125","28.142","174.063"
"0005","8.330","58.625","28.617","170.125"
"0005","8.340","60.125","28.762","165.688"
"0005","8.350","62.250","28.823","158.125"
"0005","8.360","63.625","28.802","152.688"
"0005","8.370","64.938","28.485","147.250"
"0005","8.380","66.250","27.903","141.813"
"0005","8.390","68.063","26.466","133.563"
"0005","8.400","69.188","25.482","128.188"
"0005","8.410","70.313","24.611","122.875"
"0005","8.420","71.375","23.776","117.750"
"0005","8.430","72.875","22.388","110.250"
"0005","8.440","73.813","21.379","105.438"
"0005","8.450","74.688","20.540","100.875"
"0005","8.460","76.000","19.081","94.688"
"0005","8.470","76.813","17.833","91.000"
"0005","8.480","77.625","16.497","87.500"
"0005","8.490","78.375","15.128","84.188"
"0005","8.500","79.438","13.010","79.500"
"0005","8.510","80.125","11.655","76.500"
"0005","8.520","80.750","10.489","73.688"
"0005","8.530","81.438","9.467","70.938"
"0005","8.540","82.313","8.054","66.688"
"0005","8.550","82.875","7.145","64.000"
"0005","8.560","83.438","6.192","61.375"
"0005","8.570","84.250","4.858","57.438"
"0005","8.580","84.750","3.984","54.813"
"0005","8.590","85.188","3.211","52.250"
"0001","8.600","85.625","2.461","49.625"
"0001","8.610","86.250","0.541","45.188"
"0001","8.620","86.688","0.677","42.000"
"0001","8.630","87.000","1.834","38.625"
"0001","8.640","87.313","3.035","34.938"
"0001","8.650","87.750","4.730","28.875"
"0001","8.660","88.000","5.875","24.375"
"0001","8.670","88.188","7.097","19.563"
"0001","8.680","88.375","8.989","11.625"
"0001","8.690","88.438","10.388","5.625"
"0001","8.700","88.500","11.877","-1.063"
"0001","8.710","88.438","13.408","-8.750"
"0001","8.720","88.250","15.675","-21.563"
"0001","8.730","88.000","17.707","-29.125"
"0001","8.740","87.750","20.588","-34.688"
"0001","8.750","87.375","23.893","-39.188"
"0001","8.760","86.813","29.375","-44.813"
"0001","8.770","86.438","33.060","-47.625"
"0001","8.780","86.000","36.285","-49.750"
"0001","8.790","85.313","39.552","-52.313"
"0001","8.800","84.875","40.764","-53.688"
"0001","8.810","84.375","41.852","-54.875"
"0001","8.820","83.875","43.186","-55.813"
"0001","8.830","83.125","46.015","-57.063"
"0001","8.840","82.625","48.512","-57.688"
"0001","8.850","82.125","51.299","-58.188"
"0001","8.860","81.625","53.908","-58.563"
"0001","8.870","80.813","56.992","-58.875"
"0001","8.880","80.313","58.460","-59.125"
"0001","8.890","79.813","59.569","-59.250"
"0001","8.900","79.000","61.221","-59.438"
"0001","8.910","78.500","62.621","-59.625"
"0001","8.920","77.938","64.367","-59.750"
"0001","8.930","77.438","66.258","-59.875"
"0001","8.940","76.625","69.095","-60.000"
"0001","8.950","76.125","70.561","-59.938"
"0001","8.960","75.563","71.501","-59.938"
"0001","8.970","75.063","71.960","-60.000"
"0001","8.980","74.250","72.715","-59.938"
"0001","8.990","73.750","73.599","-60.000"
"0001","9.000","73.188","74.918","-60.188"
"0001","9.010","72.438","77.674","-60.063"
"0001","9.020","71.875","79.440","-60.063"
"0001","9.030","71.375","80.681","-60.125"
"0001","9.040","70.813","81.484","-59.938"
"0001","9.050","70.000","82.057","-60.000"
"0001","9.060","69.500","82.245","-60.063"
"0001","9.070","69.000","82.904","-60.000"
"0001","9.080","68.438","83.996","-60.063"
"0001","9.090","67.625","86.177","-60.125"
"0001","9.100","67.125","87.573","-60.063"
"0001","9.110","66.563","88.619","-60.063"
"0001","9.120","65.813","89.179","-59.938"
"0001","9.130","65.250","89.040","-59.938"
"0001","9.140","64.750","88.778","-60.000"
"0001","9.150","64.188","88.772","-60.000"
"0001","9.160","63.438","89.576","-60.125"
"0001","9.170","62.875","90.553","-60.188"
"0001","9.180","62.375","91.610","-60.000"
"0001","9.190","61.813","92.295","-59.813"
"0001","9.200","61.063","91.978","-59.813"
"0001","9.210","60.500","91.299","-59.688"
"0001","9.220","60.000","90.453","-59.750"
"0001","9.230","59.188","89.427","-59.938"
"0001","9.240","58.688","89.475","-59.875"
"0001","9.250","58.125","89.956","-59.938"
"0001","9.260","57.625","90.540","-60.063"
"0001","9.270","56.813","91.099","-59.938"
"0001","9.280","56.313","91.011","-59.938"
"0001","9.290","55.750","90.529","-59.875"
"0001","9.300","55.250","89.791","-59.813"
"0001","9.310","54.438","88.625","-59.875"
"0001","9.320","53.938","88.155","-60.000"
"0001","9.330","53.375","88.274","-60.000"
"0001","9.340","52.625","89.177","-60.063"
"0001","9.350","52.063","89.787","-59.875"
"0001","9.360","51.563","89.919","-59.750"
"0001","9.370","51.000","89.365","-59.750"
"0001","9.380","50.250","88.006","-59.813"
"0001","9.390","49.688","87.182","-59.875"
"0001","9.400","49.188","86.819","-59.938"
"0001","9.410","48.625","87.090","-59.938"
"0001","9.420","47.875","87.875","-59.875"
"0001","9.430","47.313","88.100","-59.875"
"0001","9.440","46.813","87.981","-59.813"
"0001","9.450","46.000","87.272","-59.875"
"0001","9.460","45.500","86.481","-59.875"
"0001","9.470","44.938","85.652","-59.813"
"0001","9.480","44.438","84.838","-59.875"
"0001","9.490","43.625","83.901","-59.875"
"0001","9.500","43.125","83.734","-59.875"
"0001","9.510","42.563","83.819","-59.938"
"0001","9.520","42.063","83.852","-59.875"
"0001","9.530","41.250","83.225","-59.625"
"0001","9.540","40.750","82.138","-59.750"
"0001","9.550","40.188","80.744","-59.750"
"0001","9.560","39.438","78.810","-59.750"
"0001","9.570","38.875","78.085","-59.875"
"0001","9.580","38.375","77.801","-59.813"
"0001","9.590","37.813","77.769","-59.750"
"0001","9.600","37.063","77.329","-59.813"
"0001","9.610","36.500","76.758","-59.750"
"0001","9.620","36.000","75.956","-59.750"
"0001","9.630","35.500","74.841","-59.813"
"0001","9.640","34.688","73.084","-59.813"
"0001","9.650","34.188","72.057","-59.813"
"0001","9.660","33.625","71.191","-59.813"
"0001","9.670","32.813","70.347","-59.813"
"0001","9.680","32.313","69.966","-59.750"
"0001","9.690","31.750","69.434","-59.750"
"0001","9.700","31.250","68.604","-59.688"
"0001","9.710","30.438","66.682","-59.688"
"0001","9.720","29.938","65.202","-59.688"
"0001","9.730","29.438","63.879","-59.688"
"0001","9.740","28.875","62.872","-59.750"
"0001","9.750","28.125","61.947","-59.750"
"0001","9.760","27.563","61.342","-59.688"
"0001","9.770","27.063","60.395","-59.688"
"0001","9.780","26.250","58.464","-59.625"
"0001","9.790","25.750","56.935","-59.625"
"0001","9.800","25.188","55.386","-59.688"
"0001","9.810","24.688","53.967","-59.750"
"0001","9.820","23.875","52.322","-59.750"
"0001","9.830","23.375","51.460","-59.813"
"0001","9.840","22.875","50.754","-59.813"
"0001","9.850","22.313","50.119","-59.688"
"0001","9.860","21.500","48.715","-59.625"
"0001","9.870","21.000","47.402","-59.625"
"0001","9.880","20.500","45.776","-59.625"
"0001","9.890","19.688","43.339","-59.688"
"0001","9.900","19.188","41.980","-59.688"
"0001","9.910","18.625","40.914","-59.688"
"0001","9.920","18.125","40.090","-59.688"
"0001","9.930","17.313","38.900","-59.688"
"0001","9.940","16.813","37.963","-59.688"
"0001","9.950","16.250","36.848","-59.688"
"0001","9.960","15.750","35.663","-59.688"
"0001","9.970","14.938","33.775","-59.688"
"0001","9.980","14.438","32.521","-59.688"
"0001","9.990","13.875","31.313","-59.688"
"0001","10.000","13.125","29.664","-59.688"
"0001","10.010","12.563","28.634","-59.688"
"0001","10.020","12.063","27.600","-59.625"
"0001","10.030","11.563","26.387","-59.563"
"0001","10.040","10.750","24.221","-59.500"
"0001","10.050","10.250","22.580","-59.500"
"0005","10.060","9.688","20.919","-59.500"
"0005","10.070","9.188","19.277","-59.500"
"0005","10.080","8.375","17.083","-59.313"
"0001","10.090","7.875","15.909","-58.500"
"0005","10.100","7.375","14.891","-57.375"
"0005","10.110","6.625","13.520","-55.313"
"0005","10.120","6.125","12.791","-53.688"
"0001","10.130","5.688","11.948","-51.750"
"0001","10.140","5.250","10.568","-49.375"
"0001","10.150","4.625","8.547","-45.250"
"0001","10.160","4.250","7.174","-42.000"
"0001","10.170","3.875","5.667","-38.250"
"0001","10.180","3.563","4.271","-33.938"
"0001","10.190","3.125","2.275","-26.500"
"0001","10.200","2.938","0.988","-21.188"
"0001","10.210","2.813","0.211","-15.563"
"0001","10.220","2.625","1.743","-6.375"
"0001","10.230","2.625","2.699","0.375"
"0001","10.240","2.625","3.565","7.688"
"0001","10.250","2.750","4.433","15.563"
"0001","10.260","3.063","5.813","28.375"
"0001","10.270","3.313","6.749","37.625"
"0001","10.280","3.688","7.508","47.375"
"0001","10.290","4.188","8.336","57.813"
"0001","10.300","5.063","9.437","74.563"
"0001","10.310","5.750","10.381","86.375"
"0001","10.320","6.563","11.373","98.688"
"0001","10.330","8.000","12.536","118.063"
"0001","10.340","9.125","13.363","130.000"
"0001","10.350","10.313","15.041","139.250"
"0001","10.360","11.563","17.169","146.438"
"0001","10.370","13.563","20.373","155.063"
"0001","10.380","14.938","22.540","159.563"
"0001","10.390","16.375","24.137","163.188"
"0001","10.400","17.813","25.117","166.063"
"0001","10.410","20.063","25.637","169.563"
"0001","10.420","21.563","25.702","171.375"
"0001","10.430","23.063","25.973","172.875"
"0001","10.440","25.313","26.525","174.813"
"0001","10.450","26.875","26.771","175.688"
"0001","10.460","28.438","27.112","176.438"
"0001","10.470","30.000","27.504","177.188"
"0001","10.480","32.313","28.256","177.813"
"0001","10.490","33.875","28.796","178.250"
"0001","10.500","35.500","28.992","178.500"
"0001","10.510","37.063","28.743","178.625"
"0001","10.520","39.438","28.251","179.000"
"0001","10.530","41.000","28.084","179.250"
"0001","10.540","42.563","28.277","179.313"
"0001","10.550","44.938","28.635","179.500"
"0001","10.560","46.500","28.352","179.438"
"0001","10.570","48.125","27.748","179.375"
"0001","10.580","49.688","27.074","179.563"
"0005","10.590","52.063","26.510","179.625"
"0005","10.600","53.625","26.447","179.438"
"0005","10.610","55.188","26.745","178.063"
"0005","10.620","56.750","27.179","175.000"
"0005","10.630","59.063","27.634","168.938"
"0005","10.640","60.500","27.549","164.438"
"0005","10.650","61.938","27.489","159.375"
"0005","10.660","64.000","27.257","151.313"
"0005","10.670","65.313","26.807","145.875"
"0005","10.680","66.563","26.039","140.375"
"0005","10.690","67.750","24.907","134.750"
"0005","10.700","69.500","23.108","126.750"
"0005","10.710","70.563","22.027","121.500"
"0005","10.720","71.625","20.859","116.375"
"0005","10.730","72.625","19.704","111.438"
"0005","10.740","74.063","18.263","104.250"
"0005","10.750","74.938","17.468","99.750"
"0005","10.760","75.813","16.585","95.625"
"0005","10.770","77.000","14.952","90.125"
"0005","10.780","77.813","13.704","86.625"
"0005","10.790","78.563","12.336","83.313"
"0005","10.800","79.250","11.024","80.250"
"0005","10.810","80.313","9.240","75.813"
"0005","10.820","80.938","8.319","73.000"
"0005","10.830","81.563","7.576","70.250"
"0005","10.840","82.188","6.878","67.438"
"0005","10.850","83.063","5.909","63.375"
"0005","10.860","83.563","5.146","60.688"
"0005","10.870","84.125","4.393","58.063"
"0005","10.880","84.875","3.294","54.188"
"0005","10.890","85.313","2.654","51.625"
"0005","10.900","85.750","2.126","49.063"
"0001","10.910","86.188","2.289","46.500"
"0011","10.920","86.188","2.289","46.500"
"0000","10.930","0.000","0.000","0.000"
